"A6_bulk_NoDrug" "C10_bulk_NoDrug"
"CLEC10A" 0 0
"CTD-2311M21.3" 0 0
"LINC01470" 0 0
"GGT2" 0 0
"GOLGA6A" 0 0
"HERC2P4" 0.228397707100192 0.0739989678623963
"HM13-AS1" 0.0761325690333973 0
"EXOSC10" 112.523937031361 130.164184469955
"RP11-609L23.1" 0 0
"RP1-228P16.3" 0.0761325690333973 0.147997935724793
"P2RY13" 0 0
"GNAL" 0.83745825936737 3.32995355380783
"CNOT10" 17.5866234467148 23.7536686838292
"MIR210HG" 10.0494991124084 7.47389575410202
"AC106870.1" 0 0
"PGPEP1L" 0 0
"IGLVI-68" 0 0
"RP11-285C1.2" 0 0
"RP11-143M1.3" 0 0
"RP11-6J24.3" 0.228397707100192 0.295995871449585
"AP000473.6" 0 0
"RP11-640A1.3" 0.0761325690333973 0
"RP11-671M22.4" 0.228397707100192 0.0739989678623963
"FAM184A" 0.609060552267178 0.369994839311981
"CTA-963H5.5" 0.83745825936737 0.221996903587189
"VSNL1" 0.0761325690333973 0.0739989678623963
"RP11-1012A1.4" 0 0
"HSPE1P16" 0 0
"RP11-789C17.5" 0 0
"AC079150.3" 0 0
"NDUFB5" 43.6239620561367 49.2833125963559
"AP000708.1" 0 0
"RP11-713M15.2" 0.304530276133589 0.147997935724793
"RP11-244O19.1" 0.228397707100192 0.147997935724793
"LINC00381" 0 0
"ISCA2" 10.734692233709 11.1738441472218
"RP11-532N4.2" 0 0
"LINC00428" 0 0.0739989678623963
"FEZF1" 4.72021928007063 4.43993807174378
"LINC00343" 0 0
"PRM3" 0 0
"CASC1" 0.228397707100192 0
"HINT1P2" 0 0
"CTC-534A2.2" 1.29425367356775 1.55397832511032
"LRRC43" 0 0
"RP4-539M6.22" 0 0
"AC009404.2" 0.761325690333973 1.55397832511032
"CTD-2353N24.1" 0 0
"RP3-406C18.1" 0 0
"DHRS4L2" 6.69966607493896 6.58590813975327
"EIF2AK3" 21.3171193293512 20.4237151300214
"RP11-363N22.2" 0 0
"SNAI1P1" 0.0761325690333973 0.0739989678623963
"RP11-397A16.3" 0 0
"TIGIT" 0.152265138066795 0
"BPIFC" 0 0
"FER1L4" 2.7407724852023 1.03598555007355
"RP11-124D2.3" 0 0
"RP11-88H10.3" 0 0
"DUSP19" 4.18729129683685 3.10795665022064
"NUDT1" 85.9536704387056 111.886439407943
"AC006326.3" 0 0
"ESR2" 0.913590828400768 0.59199174289917
"FCGR1A" 0 0
"RP4-597A16.2" 0 0
"LEF1" 178.911537228484 150.217904760664
"SLC37A2" 10.2017642504752 11.9138338258458
"ANKRD61" 1.52265138066795 1.77597522869751
"TSC1" 43.9284923322702 52.6132661501637
"SKIDA1" 0.913590828400768 0.517992775036774
"COPS5P1" 0.456795414200384 0.59199174289917
"XX-DJ76P10__A.2" 0 0
"CCP110" 20.9364564841843 17.4637564155255
"EIF4EBP2P2" 0 0
"NUP160" 89.3796360452084 88.8727604027379
"OR2BH1P" 0 0
"RP11-707M1.9" 0 0
"AC093702.1" 0 0
"SPIN4-AS1" 0 0
"HOTAIR" 0.761325690333973 0.295995871449585
"PSG7" 0 0
"LL22NC03-30E12.13" 0 0
"RP5-1039K5.16" 4.26342386587025 4.29194013601898
"MTCO1P54" 0 0
"TPM4" 131.480946720677 108.70448378986
"RP11-515C16.1" 0 0
"RP11-222N13.1" 0 0
"RP11-85G21.2" 0 0
"MTND5P15" 0 0
"RP3-403A15.1" 0 0
"RP11-550I15.1" 0 0.0739989678623963
"RP11-301G7.1" 0 0
"SNAP47-AS1" 0.152265138066795 0.147997935724793
"MRPS17P1" 0 0
"MYBPH" 0 0
"ACMSD" 0.532927983233781 0.147997935724793
"HSPA8" 1175.33460073759 1160.89580782527
"SYNCRIP" 126.989125147707 119.878327937082
"TMEM14DP" 9.74496883627485 10.3598555007355
"RP11-9N20.3" 0 0
"OR10Z1" 0 0
"TATDN2" 13.3231995808445 21.8296955194069
"NOG" 2.8930376232691 0.443993807174378
"RP11-126D17.1" 0 0
"SLC8A1" 5.17701469427102 3.77394736098221
"CTD-2522E6.4" 0.304530276133589 0.443993807174378
"GOLGA2P3Y" 0 0
"DPM3" 38.2185496547654 38.3314653527213
"RP11-216L13.18" 0 0
"HSPD1P1" 13.3231995808445 17.8337512548375
"SPATA42" 0 0.0739989678623963
"SLC22A31" 0 0.369994839311981
"ACYP2" 5.557677539438 6.21591330044129
"KIAA0753" 27.5599899900898 18.5737409334615
"RP11-401E5.2" 0 0
"COX6CP1" 2.8930376232691 2.44196593945908
"AC007631.1" 0 0
"RP11-713P14.1" 0 0
"LZTS1" 682.83301166054 534.124550030776
"RP11-430G17.3" 0.0761325690333973 0.369994839311981
"FGFR1OP2" 52.9882680472445 47.3593394319336
"NCDN" 107.042392060957 110.480459018558
"AC003005.4" 0 0
"RP11-2B6.2" 0.0761325690333973 0.0739989678623963
"RP11-512C24.3" 0 0
"TEX38" 0.152265138066795 0
"KCTD6" 3.80662845166986 3.10795665022064
"KRT71" 0 0
"RPS4XP3" 4.33955643490365 3.40395252167023
"RP11-78A19.3" 0 0
"GEMIN8P3" 0 0
"AC006003.3" 0 0
"RP11-479F13.1" 0 0
"OPN4" 0 0
"OR5F2P" 0 0
"RP1-170O19.14" 0.228397707100192 0.0739989678623963
"GM2AP1" 0.0761325690333973 0
"AC011899.9" 0 0
"AC005019.3" 0.152265138066795 0
"SUGCT" 6.09060552267178 6.73390607547806
"RP11-544I20.2" 0.304530276133589 0.59199174289917
"LINC01014" 0 0
"EIF4A2P1" 2.05557936390173 1.77597522869751
"PTBP2" 14.8458509615125 14.7997935724793
"KMT5B" 24.5908197977873 20.2757171942966
"HIST3H2BB" 0.152265138066795 0.295995871449585
"AC009120.3" 0.532927983233781 0.147997935724793
"TCEB1P29" 0 0.0739989678623963
"URB1" 200.989982248169 144.741981138847
"HMGB3P32" 0 0
"RP11-58H15.3" 0 0
"FAM196A" 0.152265138066795 0.147997935724793
"HIST3H2A" 14.8458509615125 11.3218420829466
"RP11-1094M14.1" 0 0
"LRRC38" 0 0
"JAM3" 49.8668327168752 41.9574147779787
"PLIN3" 85.4968750245052 97.4566406747759
"RNF113A" 11.0392225098426 11.9138338258458
"CHTF8" 31.2904858727263 27.0096232697746
"RP11-927P21.12" 0 0
"RAVER2" 28.6258459565574 29.0075954020593
"MSC-AS1" 10.1256316814418 8.06588749700119
"DNAJB6" 46.7453973865059 43.0673992959146
"IL6ST" 58.2414153105489 36.1114963168494
"RP11-479J7.2" 0 0
"ZNF439" 0 0.0739989678623963
"RP11-284H19.1" 0 0
"ZNF117" 1.97944679486833 1.77597522869751
"C18orf54" 12.4096087524438 8.73187820776276
"FBLN7" 7.68938947237313 1.18398348579834
"EDF1" 199.924126281701 203.423162653727
"RP11-661C8.3" 0 0
"UBAP2" 74.8383153598296 81.990856391535
"RP11-171I2.2" 0.83745825936737 0.221996903587189
"CTD-2213F21.4" 0 0
"ALOX12-AS1" 7.00419635107255 4.43993807174378
"SFRP2" 0.0761325690333973 0
"STXBP5" 74.2292548075624 48.5433229177319
"RP11-420J11.1" 0.228397707100192 0.221996903587189
"GUSBP9" 0.304530276133589 0.443993807174378
"ERAS" 0 0
"RP11-123J14.4" 0 0
"RP11-118F19.1" 0.456795414200384 0.221996903587189
"MEGF10" 0 0.0739989678623963
"RP11-252A24.3" 0.609060552267178 0.295995871449585
"LCE5A" 0 0
"SEC14L4" 0 0
"CHURC1-FNTB" 0 0
"FAM168B" 215.911965778715 224.290871590923
"ZNF544" 3.88276102070326 2.21996903587189
"RP11-109E24.2" 0 0
"RP11-148B3.2" 0 0
"F7" 0 0
"RP11-536C10.19" 0 0
"RP11-132N15.2" 0 0
"INAFM1" 9.97336654337505 7.76989162555161
"ERBB3" 398.630131458868 244.640587753082
"TMEM187" 12.8664041666441 12.3578276330202
"GAPDHP36" 0 0
"RP11-132N15.3" 0 0
"RAB22A" 54.8915822730795 54.9812331217604
"ZFP36L2" 89.7602988903754 138.822063709855
"OSTCP8" 0.0761325690333973 0.147997935724793
"RNASEH2B-AS1" 0.989723397434165 0.369994839311981
"H2BFM" 0 0
"POLR2M" 11.4198853550096 7.47389575410202
"CTA-242H14.1" 5.48154497040461 3.62594942525742
"CDK2AP2P2" 0 0
"RP11-141C7.3" 0.228397707100192 0
"PSMD10P3" 0.989723397434165 0.739989678623963
"RP11-541M12.3" 0 0
"MTND5P28" 0.152265138066795 0.295995871449585
"CSRP2" 8.07005231754011 5.9939163968541
"RP11-45M22.4" 0.0761325690333973 0
"UBAP1L" 6.85193121300576 8.58388027203797
"THAP9" 2.05557936390173 2.14597006800949
"RPS3AP52" 0 0
"RP5-1154L15.2" 0 0
"CLDN10-AS1" 0 0.221996903587189
"UGT2B26P" 0.228397707100192 0.0739989678623963
"HNRNPA3P2" 0.0761325690333973 0.0739989678623963
"RP11-496I2.7" 0 0
"SUPT5H" 663.952134540258 604.275571564328
"AC007182.6" 0 0
"AC115283.1" 0 0
"FMN1" 255.424769107048 189.215360824147
"ATP5G1P4" 2.58850734713551 3.77394736098221
"CTD-2245E15.3" 0.0761325690333973 0
"C17orf82" 0.685193121300576 0.369994839311981
"ASCL1" 0 0.0739989678623963
"KLHL32" 0.456795414200384 0.369994839311981
"KCTD9P3" 0.609060552267178 0.739989678623963
"CTD-3214H19.6" 0.304530276133589 0.59199174289917
"OR10H2" 0 0
"RP11-370I10.4" 0 0
"NACA2" 0 0
"PRDX3P1" 3.12143533036929 2.66396284304627
"LINC00846" 0.0761325690333973 0
"MAGI2-AS1" 0 0
"RP11-654C22.1" 0.0761325690333973 0
"WDR87" 0 0
"RP11-673E1.1" 0 0
"AC006499.6" 0 0
"MRGPRX4" 0.0761325690333973 0.0739989678623963
"RP11-791G15.2" 0.0761325690333973 0
"CKMT2" 1.06585596646756 0.813988646486359
"RP1-32I10.10" 0 0
"RP11-1042B17.2" 0 0
"RP11-184C23.4" 0 0
"GADD45GIP1" 91.6636131162104 104.042548814529
"RP11-552F3.4" 0.152265138066795 0.961986582211151
"SEC23B" 103.844824161554 134.604122541699
"RP11-100F15.1" 0 0
"EPHA1" 0.0761325690333973 0.221996903587189
"Z83001.1" 0.0761325690333973 0
"CTD-3220F14.1" 0 0
"FTLP3" 76.5893644475977 50.6892929857414
"RP11-515O17.2" 0 0
"TRAV3" 0 0
"VN1R69P" 0 0
"SLC7A3" 0 0
"RP11-132E11.2" 0.761325690333973 0.369994839311981
"RPL29P7" 0.152265138066795 0
"C1GALT1C1L" 0.761325690333973 1.47997935724793
"AC011242.5" 0.152265138066795 0
"FXYD6" 0.304530276133589 0.517992775036774
"WI2-85898F10.1" 0 0
"RP11-5N11.3" 0 0
"RP11-749H20.3" 0 0
"LINC00507" 0 0
"ZNF778" 11.0392225098426 6.65990710761566
"LINC00508" 0 0
"CTD-2542C24.2" 0 0
"RP11-642M2.1" 0 0
"PTGES3P2" 0.609060552267178 0.961986582211151
"RP11-279O17.3" 0 0
"RP11-333A23.1" 0 0
"LINC00960" 0.228397707100192 0.147997935724793
"IMPA1P" 0 0
"RPS26P34" 0 0
"CTC-548K16.6" 0.0761325690333973 0.0739989678623963
"ZNF66" 0.685193121300576 0.369994839311981
"RIOK3P1" 0 0
"RP11-688I9.2" 0 0
"SKAP2" 40.5025267257674 33.1515376023535
"ZDHHC2" 11.496017924043 9.54586685424912
"RBAK-RBAKDN" 0 0
"RP11-152O14.4" 0 0
"COX4I1P2" 0 0
"NUDT4" 18.2718165680154 13.5418111188185
"TXNP1" 0.0761325690333973 0
"RP11-334J6.7" 0 0
"RP11-90J7.4" 0 0
"HOXB6" 8.07005231754011 8.13988646486359
"SSXP3" 0 0
"PPARGC1B" 21.3171193293512 32.1895510201424
"RP3-428L16.1" 0 0
"RP11-98J23.2" 0 0
"ARFGEF2" 194.442581311297 231.468771473575
"RP11-182I10.1" 0 0
"AC010468.2" 0 0
"CTC-455F18.1" 0 0
"RP11-179A16.2" 0 0
"PIK3CG" 0 0
"CTC-513N18.6" 0 0
"HEATR5A" 8.75524543884069 12.6538235044698
"OVCA2" 0 0
"RP11-357K6.3" 0 0
"RP11-42I10.3" 0 0
"PRDM11" 9.44043856014127 6.06791536471649
"RP11-753A21.2" 0 0
"C1orf234" 0 0
"MID1" 34.1835234959954 25.9736377197011
"IL23R" 0 0.0739989678623963
"PRR12" 121.507580177302 118.916341354871
"SELO" 80.2437277612008 95.0146747353168
"RP11-90K18.1" 0 0
"CTC-431G16.3" 0 0
"SMCR5" 0.380662845166987 0.517992775036774
"OR5D14" 0 0
"RP4-754E20__A.5" 0 0
"FAM19A2" 0.380662845166987 0.0739989678623963
"MED18" 11.8005482001766 16.2797729297272
"GLUDP5" 0 0
"RP11-982M15.2" 0 0
"SLC2A5" 0.0761325690333973 0
"CHML" 69.0522401132913 32.3375489558672
"LRCH1" 87.4763218193735 72.3709905694235
"CDK19" 29.5394367849582 19.3877295799478
"NCOA5" 80.3198603302341 80.5848760021495
"RP11-506M12.1" 0.913590828400768 1.47997935724793
"RP11-104L21.3" 0 0
"VCAM1" 0 0
"RP11-38L15.2" 0 0
"HSPE1P5" 5.48154497040461 7.9918885291388
"HMGB1P1" 0.380662845166987 0.0739989678623963
"OR8G3P" 0 0
"RP11-716H6.2" 0 0
"DPPA3P3" 0 0
"SNRPC" 93.9475901872123 97.0126468676015
"RP11-386G11.3" 0 0
"ACTP1" 0.0761325690333973 0
"FAM71E2" 0 0
"RP11-677M14.3" 0.0761325690333973 0.0739989678623963
"RP11-124N3.2" 0 0
"OR7E89P" 0 0
"CTC-512J14.5" 3.19756789940269 4.36593910388138
"TMEM185AP1" 0 0
"NPY2R" 0 0
"SASS6" 12.7902715976107 14.8737925403416
"PYY" 0 0
"ACAT1" 88.6183103548745 100.342600421409
"PYCRL" 53.0644006162779 52.2432713108518
"PTPRD" 4.11115872780345 0.221996903587189
"MEMO1P5" 0 0
"LINC01262" 0 0
"RP11-563E2.2" 0 0.0739989678623963
"HSP90AA4P" 11.7244156311432 15.4657842832408
"RP11-793A3.1" 0.0761325690333973 0
"RP11-144G7.2" 0 0
"AC013399.3" 0 0
"ZFPM2" 0.685193121300576 0.665990710761566
"UBE2V1P3" 0 0
"C19orf84" 0 0
"FAM91A3P" 0 0
"FAM193B" 43.3194317800031 38.0354694812717
"FAM90A16P" 0 0
"UPF3AP1" 0.456795414200384 0.221996903587189
"RGMA" 0.304530276133589 7.9918885291388
"VPS13B" 47.2021928007063 38.4794632884461
"RPL23AP82" 9.51657112917466 14.1338028617177
"FURIN" 163.075962869537 157.025809804005
"CEP57L1" 7.00419635107255 6.51190917189087
"LINC00348" 0 0
"RP11-463D19.2" 0 0
"C8orf46" 2.51237477810211 1.9239731644223
"TRHDE" 0 0
"RP11-61L19.1" 0 0
"CTD-2113L7.1" 0 0
"PKD1L1" 3.27370046843608 3.62594942525742
"GS1-393G12.12" 1.44651881163455 1.40598038938553
"RP11-313M3.1" 1.44651881163455 1.25798245366074
"AC114752.3" 0 0
"CHCHD3P2" 0 0
"AC002116.8" 0 0
"AC006195.2" 0 0
"HMGB1P3" 0 0
"RPL23AP63" 0.0761325690333973 0
"CTC-236F12.4" 0 0.147997935724793
"MEG3" 0 0
"RHOQP1" 1.90331422583493 2.0719711001471
"RPSAP28" 0 0
"CTA-313A17.2" 0 0
"RP3-508I15.21" 2.96917019230249 1.25798245366074
"ASGR1" 0.228397707100192 0.443993807174378
"RP11-461O14.3" 0 0.0739989678623963
"C15orf57" 4.94861698717082 5.03192981464294
"RP11-202A13.1" 0 0
"BROX" 28.4735808184906 26.2696335911507
"MED7" 7.00419635107255 5.40192465395493
"STRA13" 103.464161316387 152.585871732261
"RP11-863P13.5" 0 0
"RP11-36D19.8" 0 0
"GNPAT" 50.4758932691424 60.9751495186145
"BIRC6" 133.536526084579 128.16621233767
"TRIM51FP" 0 0
"TAF8" 34.6403189101958 28.0456088198482
"FAM134C" 37.6856216715317 47.063343560484
"RP11-196G11.1" 0 0
"TRRAP" 295.698898125715 449.469730796195
"ATP5A1P8" 0 0
"RP1-206D15.6" 3.04530276133589 1.40598038938553
"HS3ST3A1" 0 5.40192465395493
"ABR" 621.394028450589 797.264879749457
"KCNS1" 0 0.665990710761566
"LINC01440" 0 0
"AC004019.13" 0 0
"CPAMD8" 0 0
"RP11-849H4.4" 3.95889358973666 1.62797729297272
"GS1-519E5.1" 0 0
"TRBV4-2" 0 0
"TRBV7-1" 0 0
"CELA1" 0 0
"FUT4" 15.5310440828131 23.6796697159668
"OXNAD1" 16.1401046350802 21.0897058407829
"BLID" 0 0
"RP11-690C23.2" 0 0
"LIMS1" 45.1466134368046 41.8834158101163
"CTA-221G9.10" 0 0.0739989678623963
"CTD-2377D24.2" 0 0
"RP11-552J9.13" 0 0
"TYRO3P" 3.50209817553628 2.73796181090866
"CNTNAP2" 0 0.147997935724793
"BTF3L4" 10.354029388542 11.0998451793594
"C20orf141" 0 0
"LA16c-425C2.1" 0.0761325690333973 0.147997935724793
"DACT3" 31.3666184417597 37.8134725776845
"SLC29A2" 27.3315922829896 33.3735345059407
"NANOGP5" 0 0
"RGPD2" 0.152265138066795 0.443993807174378
"LANCL2" 32.1279441320937 33.0775386344911
"ZFP62" 24.5146872287539 17.3897574476631
"FLAD1" 47.6589882149067 54.907234153898
"SP5" 0.380662845166987 2.44196593945908
"KDR" 16.292369773147 5.32792568609253
"RPSAP59" 0 0
"RP4-777G9.1" 0 0
"RP11-680H20.2" 0 0
"RP11-84O12.2" 0 0
"KB-1991G8.1" 0 0
"RP11-775L16.1" 0 0.0739989678623963
"PDE6A" 0.0761325690333973 0.295995871449585
"RP11-467M13.2" 0 0
"SLC27A4" 47.8112533529735 72.5929874730107
"RP11-465I4.2" 0 0
"MYO1A" 0 0
"RPL23AP46" 0 0
"MTCO3P29" 0 0
"HNRNPA1P40" 0 0.0739989678623963
"RPS12P21" 0 0
"KBTBD4" 7.08032892010595 7.62189368982681
"RPL12P2" 0.0761325690333973 0
"URGCP-MRPS24" 0 0
"PMM2" 14.0083927021451 15.0957894439288
"NPR2" 0.0761325690333973 0.0739989678623963
"SLIT2" 1.75104908776814 0.517992775036774
"RP11-507B12.1" 0 0
"RP11-461O7.1" 0.913590828400768 0.887987614348755
"KLHL31" 0.913590828400768 0.443993807174378
"HNRNPA3P6" 13.7038624260115 13.9118059581305
"RP11-128M1.1" 0.0761325690333973 0.0739989678623963
"CKM" 0 0
"TP53TG3B" 0 0
"RBBP7" 238.904001626801 194.173291670928
"PRKRIRP8" 0 0
"RP11-438L19.1" 0 0.221996903587189
"AA06" 0 0
"RP11-351O1.4" 0 0
"LCE3A" 0 0
"AC007161.5" 0 0.0739989678623963
"RPL17P25" 0 0
"EIF4EBP1" 141.911108678253 166.12768285108
"CARMN" 0.152265138066795 0.0739989678623963
"PDGFRB" 1.21812110453436 1.33198142152313
"RPE" 56.8710290679478 60.6051546793025
"RP11-427M20.1" 0 0
"BMS1P20" 0.456795414200384 0.517992775036774
"HNRNPA1P69" 0.0761325690333973 0
"MTA1" 116.787360897231 153.029865539435
"LASP1" 138.94193848595 115.216392961751
"RP11-5P4.2" 0 0
"ERVK-28" 0 0
"CTC-505O3.1" 0 0
"HSPBP1" 101.027919107318 100.786594228584
"FAM230B" 0 0
"HUWE1" 480.701040876871 503.932971142919
"PODXL" 0.456795414200384 0.369994839311981
"ZNF487" 0.761325690333973 0.887987614348755
"RP11-416N2.4" 1.21812110453436 0.59199174289917
"RP11-227D2.3" 0 0
"XXbac-B476C20.14" 0.152265138066795 0.0739989678623963
"XXbac-B476C20.13" 0 0.147997935724793
"MBIP" 8.83137800787409 9.61986582211151
"RPL21P11" 0 0
"CTD-2027I19.2" 0 0
"NOS2" 0.532927983233781 0.59199174289917
"RP11-1166P10.8" 0 0
"PRDX3" 179.292200073651 191.657326763606
"DFFB" 14.0083927021451 18.1297471262871
"RP13-638C3.3" 0.609060552267178 0.887987614348755
"PCNA" 245.299137425606 334.327336802306
"ATP5G1P1" 0 0
"BID" 33.2699326675946 49.7273064035303
"RP11-245J9.5" 0.532927983233781 0.369994839311981
"UPF3A" 30.3768950443255 26.3436325590131
"OC90" 0 0
"TBC1D15" 32.584739546294 22.0516924229941
"LINC01297" 0 0
"AC004237.1" 0 0.0739989678623963
"HMGN1P20" 0 0
"RP11-256I9.2" 0 0
"AC008753.3" 0.989723397434165 0.59199174289917
"RBMX2P2" 0.152265138066795 0
"RP5-945F2.3" 0 0
"PSMG3" 57.099426775048 69.8550256621021
"ADRB3" 0 0
"RP11-6N17.10" 0 0
"TBX6" 3.34983303746948 2.0719711001471
"BCL9" 46.5169996794057 67.043064883331
"LINC01509" 0 0
"NAA40" 53.0644006162779 55.9432197039716
"TLX3" 0 0
"UPK3B" 0.152265138066795 0.0739989678623963
"AKAP6" 3.04530276133589 1.70197626083511
"MKNK2" 138.104480226583 191.731325731469
"HDAC5" 132.622935256178 102.414571521556
"HUS1" 22.9159032790526 25.3816459768019
"COL14A1" 17.1298280325144 2.81196077877106
"CTD-2063L20.1" 0 0
"RP11-466I1.1" 0 0
"SLC9A1" 41.7967803993351 47.6553353033832
"RP11-554K11.2" 0 0
"MAP1LC3BP1" 0 0
"ABHD15-AS1" 0 0
"AC124057.5" 0 0
"C4orf47" 0.913590828400768 0.295995871449585
"AC006987.4" 0 0
"RP11-290F5.1" 0.0761325690333973 0
"PLXNA3" 62.9616345906196 100.786594228584
"PIGU" 40.426394156734 35.8155004453998
"PRPF39" 32.7370046843608 33.1515376023535
"CTB-73N10.1" 0.152265138066795 0
"MRPL46" 8.6029803007739 10.6558513721851
"CHORDC2P" 0 0
"IGLV10-67" 0 0
"AC113331.9" 0 0
"ASS1P10" 0 0
"RPL21P112" 0 0
"AIMP2" 33.726728081795 40.7734312921803
"BCRP5" 0 0
"RP11-346K17.3" 0 0
"RP11-732M18.2" 0.0761325690333973 0
"CTD-2260A17.3" 0 0.0739989678623963
"SPANXC" 0 0
"AF212831.2" 0 0
"RP11-982M15.5" 0 0.147997935724793
"CCDC17" 0.913590828400768 0.59199174289917
"RP11-1198D22.1" 0 0
"RNF148" 0.152265138066795 0.0739989678623963
"RP11-33N16.3" 0 0
"XPC" 28.2451831113904 34.2615221202895
"NAP1L5" 6.62353350590557 8.21388543272598
"MYH3" 3.65436331360307 3.25595458594544
"MRGPRE" 0 0
"IGF2-AS" 0 0
"RP11-464D20.2" 0.380662845166987 0.147997935724793
"RP1-121G13.2" 0 0
"CTD-2227E11.1" 1.97944679486833 1.18398348579834
"RP11-944C7.1" 0 0
"RP11-345P4.9" 5.40541240137121 4.36593910388138
"AC098826.4" 0 0
"C9orf91" 71.4884823223601 58.1631887398435
"HNRNPRP1" 5.10088212523762 5.69792052540451
"RP11-173D3.1" 0 0
"FXYD6-FXYD2" 0 0
"FBXO3-AS1" 0 0
"RRAGD" 88.2376475097075 118.250350644109
"RP11-497H17.1" 0.685193121300576 0.59199174289917
"RP11-54F2.1" 3.12143533036929 8.13988646486359
"ATP5LP3" 3.80662845166986 2.88595974663345
"AP000593.7" 0.685193121300576 0.59199174289917
"WSB2" 118.081614570799 87.3187820776276
"RP11-1360M22.2" 0 0
"AC084290.2" 0 0
"RP11-114M5.1" 0.989723397434165 1.77597522869751
"SERPINF2" 1.14198853550096 0.665990710761566
"RMI2" 20.7080587770841 20.0537202907094
"OR7E126P" 0.913590828400768 0.221996903587189
"OR7E128P" 0.685193121300576 0.813988646486359
"THAP9-AS1" 6.92806378203915 7.9918885291388
"FAM205BP" 0 0
"STT3A" 204.872743268872 183.887435138055
"AC007228.5" 0 0
"ANKRD30BP1" 0 0
"RP11-110I1.13" 0.380662845166987 0.0739989678623963
"HAVCR2" 0.0761325690333973 0
"ATP5F1P4" 0 0
"RPL11" 665.322520782859 715.718017165097
"LINC00052" 0 0
"MN1" 0 0.0739989678623963
"RP13-644M16.1" 0 0.147997935724793
"SFXN1" 85.5730075935386 111.146449729319
"ANP32BP1" 9.82110140530825 7.9918885291388
"C3orf67-AS1" 0 0
"RNASEK" 4.79635184910403 3.77394736098221
"GRAPL" 0 0
"SGK1" 785.992642700794 576.673956551654
"KIAA1614" 3.34983303746948 4.06994323243179
"BRINP2" 0 0
"TESPA1" 0.0761325690333973 0
"AC025171.1" 2.28397707100192 1.77597522869751
"CDCA3" 54.7393171350127 54.907234153898
"CTA-126B4.7" 0 0
"CTD-2035E11.4" 0.0761325690333973 0.0739989678623963
"KB-1683C8.1" 0 0.221996903587189
"RP11-360L9.7" 0.0761325690333973 0.295995871449585
"RP11-627G18.2" 0 0
"SHB" 8.6029803007739 20.2017182264342
"RPL30P16" 0.152265138066795 0
"CTD-2619J13.17" 0.532927983233781 0.443993807174378
"AC011648.1" 0 0
"FRG1JP" 0.456795414200384 0.443993807174378
"IGKV6-21" 0 0
"DUX4L50" 3.19756789940269 4.51393703960617
"RP11-46A10.8" 0.0761325690333973 0.0739989678623963
"RP11-568G11.4" 0.228397707100192 0.147997935724793
"RP11-132A1.4" 3.04530276133589 5.9939163968541
"ZNF136" 5.40541240137121 3.25595458594544
"RP11-361D15.2" 0 0
"RP11-486O13.3" 0.228397707100192 0.221996903587189
"RPSAP61" 0.0761325690333973 0.221996903587189
"CIDEC" 0.0761325690333973 0
"CTB-11I22.2" 0 0
"LINC00317" 0 0
"TSHR" 0.152265138066795 0
"GABRD" 0 0
"OR5AR1" 0 0
"CAPN14" 0.380662845166987 0.0739989678623963
"POLR2J3" 1.59878394970134 0.961986582211151
"AP001171.1" 0 0
"PYY2" 0.0761325690333973 0.0739989678623963
"GTPBP2" 95.0134461536798 96.7906499640143
"RP11-265D19.7" 0.228397707100192 0.0739989678623963
"LIPT1" 3.42596560650288 3.32995355380783
"H19" 5.7099426775048 9.76786375783631
"ARHGAP11B" 13.4754647189113 15.0957894439288
"RP11-461K13.1" 0 0
"RP11-403I13.8" 0 0
"VRK2" 15.7594417899132 18.2037460941495
"AC008088.4" 0 0.0739989678623963
"AC074183.4" 3.80662845166986 5.10592878250534
"CTD-2062O1.1" 0 0
"RP11-425A23.1" 0 0
"OR5AP2" 0 0
"SOHLH2" 0.0761325690333973 0
"ZNF594" 8.83137800787409 7.32589781837723
"SLC17A3" 0 0
"OR7E7P" 0 0
"CCL28" 22.0023124506518 14.7997935724793
"OR7E38P" 2.66463991616891 3.10795665022064
"AC019118.3" 0 0
"CCNK" 57.5562221892484 71.7789988265244
"RP11-548K12.6" 0 0.0739989678623963
"OR7E46P" 0 0
"KRT19P4" 0 0
"NSUN4" 47.5828556458733 59.4211711935042
"RP11-1069G10.1" 0 0
"TRIM62" 15.1503812376461 15.5397832511032
"LRRC4" 0.228397707100192 0.369994839311981
"CTD-2319I12.2" 0.152265138066795 0
"RP11-127O4.3" 0.380662845166987 0.739989678623963
"CTF2P" 0 0
"NMT1" 224.895608924656 233.910737413035
"CTD-2050I18.1" 0 0
"ARSK" 5.93834038460499 3.62594942525742
"AC079781.8" 0 0
"TPRKB" 20.0989982248169 22.4216872623061
"CEP350" 120.061061365668 94.3486840245552
"AC013402.5" 0 0
"RP11-160E2.21" 0 0
"RNU11" 0 0.0739989678623963
"CKB" 13.0186693047109 71.2610060514876
"RP11-618K16.4" 0 0
"RPSAP74" 0 0
"KLF17P2" 0 0
"KDM5D" 0 0
"CDX2" 0 0
"RP3-406A7.3" 0.0761325690333973 0
"LYST" 200.837717110102 124.614261880275
"RPL34P21" 0.0761325690333973 0
"RP11-285A15.1" 0 0
"STX7" 182.794298249187 88.5767645312883
"CTB-88F18.3" 0.152265138066795 0.0739989678623963
"RP11-96B5.3" 0 0
"RP11-764K9.1" 0.0761325690333973 0.0739989678623963
"AC016727.3" 0 0
"RP11-63K6.7" 0 0
